station,date,prcp,tobs,name,latitude,longitude,elevation,ID
USC00519523,2017-02-02,0.0,64,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10746
USC00519523,2017-02-03,0.0,62,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10747
USC00519523,2017-02-04,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10748
USC00519523,2017-02-05,0.0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10749
USC00519523,2017-02-06,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10750
USC00519523,2017-02-07,1.8,72,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10751
USC00519523,2017-02-08,0.0,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10752
USC00519523,2017-02-09,0.0,60,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10753
USC00519523,2017-02-10,0.0,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10754
USC00519523,2017-02-11,5.04,70,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10755
USC00519523,2017-02-12,0.07,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10756
USC00519523,2017-02-13,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10757
USC00519523,2017-02-16,0.67,72,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10758
USC00519523,2017-02-17,0.06,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10759
USC00519523,2017-02-18,0.01,67,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10760
USC00519523,2017-02-22,0.13,72,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10761
USC00519523,2017-02-23,0.0,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10762
USC00519523,2017-02-24,0.0,70,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10763
USC00519523,2017-02-27,0.0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10764
USC00519523,2017-02-28,0.0,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10765
USC00519523,2017-03-01,0.59,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10766
USC00519523,2017-03-02,1.48,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10767
USC00519523,2017-03-03,0.25,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10768
USC00519523,2017-03-04,0.0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10769
USC00519523,2017-03-10,0.0,69,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10770
USC00519523,2017-03-11,0.0,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10771
USC00519523,2017-03-12,0.0,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10772
USC00519523,2017-03-13,0.0,69,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10773
USC00519523,2017-03-14,0.0,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10774
USC00519523,2017-03-15,0.0,71,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10775
USC00519523,2017-03-16,0.0,69,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10776
USC00519523,2017-03-17,0.35,70,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10777
USC00519523,2017-03-18,0.0,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10778
USC00519523,2017-03-19,0.0,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10779
USC00519523,2017-03-20,0.0,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10780
USC00519523,2017-03-21,0.0,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10781
USC00519523,2017-03-22,0.0,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10782
USC00519523,2017-03-23,0.02,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10783
USC00519523,2017-03-24,0.07,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10784
USC00519523,2017-03-25,0.43,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10785
USC00519523,2017-03-26,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10786
USC00519523,2017-03-27,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10787
USC00519523,2017-03-28,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10788
USC00519523,2017-03-29,0.08,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10789
USC00519523,2017-03-30,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10790
USC00519523,2017-03-31,0.0,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10791
USC00519523,2017-04-01,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10792
USC00519523,2017-04-02,0.0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10793
USC00519523,2017-04-03,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10794
USC00519523,2017-04-04,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10795
USC00519523,2017-04-05,0.0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10796
USC00519523,2017-04-06,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10797
USC00519523,2017-04-07,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10798
USC00519523,2017-04-10,0.0,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10799
USC00519523,2017-04-11,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10800
USC00519523,2017-04-12,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10801
USC00519523,2017-04-13,0.0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10802
USC00519523,2017-04-14,0.36,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10803
USC00519523,2017-04-15,0.0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10804
USC00519523,2017-04-16,0.0,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10805
USC00519523,2017-04-17,0.3,71,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10806
USC00519523,2017-04-18,0.15,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10807
USC00519523,2017-04-19,0.0,74,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10808
USC00519523,2017-04-20,0.35,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10809
USC00519523,2017-04-21,2.36,70,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10810
USC00519523,2017-04-25,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10811
USC00519523,2017-04-26,0.01,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10812
USC00519523,2017-04-27,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10813
USC00519523,2017-04-28,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10814
USC00519523,2017-04-29,6.25,70,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10815
USC00519523,2017-04-30,1.31,64,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10816
USC00519523,2017-05-01,0.07,73,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10817
USC00519523,2017-05-02,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10818
USC00519523,2017-05-03,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10819
USC00519523,2017-05-04,0.0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10820
USC00519523,2017-05-05,0.0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10821
USC00519523,2017-05-06,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10822
USC00519523,2017-05-07,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10823
USC00519523,2017-05-08,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10824
USC00519523,2017-05-09,0.68,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10825
USC00519523,2017-05-10,0.06,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10826
USC00519523,2017-05-11,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10827
USC00519523,2017-05-12,0.0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10828
USC00519523,2017-05-13,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10829
USC00519523,2017-05-14,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10830
USC00519523,2017-05-15,0.06,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10831
USC00519523,2017-05-16,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10832
USC00519523,2017-05-17,0.0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10833
USC00519523,2017-05-18,0.46,71,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10834
USC00519523,2017-05-21,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10835
USC00519523,2017-05-22,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10836
USC00519523,2017-05-23,0.0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10837
USC00519523,2017-05-24,0.61,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10838
USC00519523,2017-05-25,0.55,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10839
USC00519523,2017-05-26,0.0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10840
USC00519523,2017-05-27,0.0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10841
USC00519523,2017-05-28,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10842
USC00519523,2017-05-29,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10843
USC00519523,2017-05-30,0.11,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10844
USC00519523,2017-05-31,0.0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10845
USC00519523,2017-06-01,0.0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10846
USC00519523,2017-06-02,0.0,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10847
USC00519523,2017-06-03,0.15,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10848
USC00519523,2017-06-04,0.0,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10849
USC00519523,2017-06-05,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10850
USC00519523,2017-06-06,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10851
USC00519523,2017-06-07,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10852
USC00519523,2017-06-08,0.0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10853
USC00519523,2017-06-09,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10854
USC00519523,2017-06-10,0.13,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10855
USC00519523,2017-06-11,0.25,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10856
USC00519523,2017-06-12,0.14,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10857
USC00519523,2017-06-13,0.03,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10858
USC00519523,2017-06-14,0.06,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10859
USC00519523,2017-06-15,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10860
USC00519523,2017-06-16,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10861
USC00519523,2017-06-17,0.0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10862
USC00519523,2017-06-18,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10863
USC00519523,2017-06-19,0.01,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10864
USC00519523,2017-06-22,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10865
USC00519523,2017-06-23,0.05,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10866
USC00519523,2017-06-24,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10867
USC00519523,2017-06-25,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10868
USC00519523,2017-06-26,0.0,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10869
USC00519523,2017-06-27,0.0,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10870
USC00519523,2017-06-28,0.0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10871
USC00519523,2017-06-29,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10872
USC00519523,2017-06-30,0.07,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10873
USC00519523,2017-07-03,0.02,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10874
USC00519523,2017-07-06,0.0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10875
USC00519523,2017-07-07,0.0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10876
USC00519523,2017-07-08,0.0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10877
USC00519523,2017-07-09,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10878
USC00519523,2017-07-10,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10879
USC00519523,2017-07-11,0.0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10880
USC00519523,2017-07-12,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10881
USC00519523,2017-07-13,0.11,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10882
USC00519523,2017-07-14,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10883
USC00519523,2017-07-15,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10884
USC00519523,2017-07-16,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10885
USC00519523,2017-07-17,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10886
USC00519523,2017-07-18,0.0,83,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10887
USC00519523,2017-07-19,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10888
USC00519523,2017-07-20,0.33,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10889
USC00519523,2017-07-21,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10890
USC00519523,2017-07-22,0.0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10891
USC00519523,2017-07-25,0.05,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10892
USC00519523,2017-07-26,0.0,84,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10893
USC00519523,2017-07-27,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10894
USC00519523,2017-07-28,0.0,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10895
USC00519523,2017-07-29,0.0,83,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10896
USC00519523,2017-07-30,0.0,84,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10897
USC00519523,2017-07-31,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10898
USC00519523,2017-08-01,0.0,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10899
USC00519523,2017-08-02,0.0,83,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10900
USC00519523,2017-08-03,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10901
USC00519523,2017-08-04,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10902
USC00519523,2017-08-06,0.0,83,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10903
USC00519523,2017-08-07,0.0,83,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10904
USC00519523,2017-08-08,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10905
USC00519523,2017-08-10,0.0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10906
USC00519523,2017-08-11,0.0,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10907
USC00519523,2017-08-12,0.0,83,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10908
USC00519523,2017-08-13,0.0,84,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10909
USC00519523,2017-08-14,0.08,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10910
USC00519523,2017-08-15,0.06,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10911
USC00519523,2017-08-16,0.07,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10912
USC00519523,2017-08-17,0.05,83,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10913
USC00519523,2017-08-22,0.0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10914
USC00519523,2017-08-23,0.08,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5,10915
USC00519281,2010-01-01,0.15,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10916
USC00519281,2010-01-02,0.0,62,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10917
USC00519281,2010-01-03,0.0,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10918
USC00519281,2010-01-04,0.0,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10919
USC00519281,2010-01-05,0.0,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10920
USC00519281,2010-01-06,0.01,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10921
USC00519281,2010-01-07,0.17,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10922
USC00519281,2010-01-08,0.0,66,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10923
USC00519281,2010-01-09,0.0,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10924
USC00519281,2010-01-10,0.0,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10925
USC00519281,2010-01-11,0.03,64,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10926
USC00519281,2010-01-12,0.0,60,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10927
USC00519281,2010-01-13,0.0,61,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10928
USC00519281,2010-01-14,0.0,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10929
USC00519281,2010-01-15,0.0,64,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10930
USC00519281,2010-01-16,0.0,66,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10931
USC00519281,2010-01-17,0.0,67,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10932
USC00519281,2010-01-18,0.0,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10933
USC00519281,2010-01-19,0.0,67,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10934
USC00519281,2010-01-20,0.0,67,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10935
USC00519281,2010-01-21,0.16,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10936
USC00519281,2010-01-22,0.0,60,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10937
USC00519281,2010-01-23,0.0,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10938
USC00519281,2010-01-24,0.0,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10939
USC00519281,2010-01-25,0.0,65,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10940
USC00519281,2010-01-26,0.01,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10941
USC00519281,2010-01-27,0.31,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10942
USC00519281,2010-01-28,0.37,67,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10943
USC00519281,2010-01-29,0.75,66,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10944
USC00519281,2010-01-30,2.17,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10945
USC00519281,2010-01-31,0.69,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10946
USC00519281,2010-02-01,0.02,67,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10947
USC00519281,2010-02-02,0.0,65,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10948
USC00519281,2010-02-03,0.37,64,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10949
USC00519281,2010-02-04,0.0,67,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10950
USC00519281,2010-02-05,0.02,67,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10951
USC00519281,2010-02-06,0.0,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10952
USC00519281,2010-02-07,0.0,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10953
USC00519281,2010-02-08,0.0,66,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10954
USC00519281,2010-02-09,0.0,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10955
USC00519281,2010-02-10,0.0,61,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10956
USC00519281,2010-02-11,0.0,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10957
USC00519281,2010-02-12,0.08,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10958
USC00519281,2010-02-13,0.06,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10959
USC00519281,2010-02-14,0.0,66,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10960
USC00519281,2010-02-15,0.0,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10961
USC00519281,2010-02-16,0.0,61,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10962
USC00519281,2010-02-17,0.0,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10963
USC00519281,2010-02-18,0.0,67,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10964
USC00519281,2010-02-19,0.02,62,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10965
USC00519281,2010-02-20,0.57,65,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10966
USC00519281,2010-02-21,0.01,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10967
USC00519281,2010-02-22,0.22,63,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10968
USC00519281,2010-02-23,0.0,62,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10969
USC00519281,2010-02-24,0.0,61,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10970
USC00519281,2010-02-25,0.0,64,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10971
USC00519281,2010-02-26,0.01,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10972
USC00519281,2010-02-27,0.0,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9,10973
