M_ID,station,date,prcp,tobs
7988,USC00517948,2017-04-07,0.0,76
7989,USC00517948,2017-04-18,0.0,75
7990,USC00517948,2017-06-22,0.0,81
7991,USC00517948,2017-06-23,0.0,76
7992,USC00517948,2017-06-27,0.0,80
7993,USC00517948,2017-06-28,0.0,80
7994,USC00517948,2017-06-29,0.0,79
7995,USC00517948,2017-06-30,0.12,74
7996,USC00517948,2017-07-18,0.0,78
7997,USC00517948,2017-07-19,0.0,81
7998,USC00517948,2017-07-20,0.0,80
7999,USC00517948,2017-07-21,0.0,81
8000,USC00517948,2017-07-25,0.0,81
8001,USC00517948,2017-07-28,0.01,80
8002,USC00518838,2010-01-01,0.21,72
8003,USC00518838,2010-01-02,0.02,73
8004,USC00518838,2010-01-03,0.0,67
8005,USC00518838,2010-01-04,0.01,76
8006,USC00518838,2010-01-05,0.02,73
8007,USC00518838,2010-01-08,0.03,73
8008,USC00518838,2010-01-09,0.01,69
8009,USC00518838,2010-01-10,0.01,70
8010,USC00518838,2010-01-11,0.14,72
8011,USC00518838,2010-01-12,0.02,60
8012,USC00518838,2010-01-13,0.02,68
8013,USC00518838,2010-01-14,0.0,67
8014,USC00518838,2010-01-19,0.0,70
8015,USC00518838,2010-01-20,0.0,68
8016,USC00518838,2010-01-26,0.13,74
8017,USC00518838,2010-01-27,0.21,70
8018,USC00518838,2010-01-28,0.01,70
8019,USC00518838,2010-02-03,0.87,65
8020,USC00518838,2010-02-04,0.01,66
8021,USC00518838,2010-02-05,0.01,59
8022,USC00518838,2010-02-06,0.02,73
8023,USC00518838,2010-02-07,0.01,62
8024,USC00518838,2010-02-09,0.0,70
8025,USC00518838,2010-02-10,0.0,74
8026,USC00518838,2010-02-13,0.06,67
8027,USC00518838,2010-02-14,0.01,67
8028,USC00518838,2010-02-15,0.0,70
8029,USC00518838,2010-02-16,0.0,71
8030,USC00518838,2010-02-17,0.01,65
8031,USC00518838,2010-02-20,0.1,70
8032,USC00518838,2010-02-21,0.01,68
8033,USC00518838,2010-02-24,0.01,72
8034,USC00518838,2010-02-25,0.02,72
8035,USC00518838,2010-03-02,0.0,69
8036,USC00518838,2010-03-06,1.08,63
8037,USC00518838,2010-03-07,0.17,67
8038,USC00518838,2010-03-08,0.64,66
8039,USC00518838,2010-03-09,0.23,67
8040,USC00518838,2010-03-12,0.04,69
8041,USC00518838,2010-03-13,0.03,62
8042,USC00518838,2010-03-14,0.02,62
8043,USC00518838,2010-03-15,0.13,65
8044,USC00518838,2010-03-16,0.46,63
8045,USC00518838,2010-03-29,0.13,69
8046,USC00518838,2010-03-30,0.04,69
8047,USC00518838,2010-04-03,0.53,67
8048,USC00518838,2010-04-04,0.87,66
8049,USC00518838,2010-04-05,1.8,67
8050,USC00518838,2010-04-06,0.3,70
8051,USC00518838,2010-04-07,2.12,72
8052,USC00518838,2010-04-08,0.47,74
8053,USC00518838,2010-04-09,0.8,71
8054,USC00518838,2010-04-14,0.03,67
8055,USC00518838,2010-04-17,0.01,65
8056,USC00518838,2010-04-18,0.2,70
8057,USC00518838,2010-04-22,0.54,72
8058,USC00518838,2010-04-23,0.1,67
8059,USC00518838,2010-04-24,0.01,69
8060,USC00518838,2010-04-25,0.01,74
8061,USC00518838,2010-04-26,0.0,73
8062,USC00518838,2010-05-01,0.29,69
8063,USC00518838,2010-05-02,0.0,71
8064,USC00518838,2010-05-03,0.87,67
8065,USC00518838,2010-05-04,0.04,69
8066,USC00518838,2010-05-05,0.03,71
8067,USC00518838,2010-05-09,0.25,72
8068,USC00518838,2010-05-10,0.06,72
8069,USC00518838,2010-05-11,0.07,73
8070,USC00518838,2010-05-12,0.06,79
8071,USC00518838,2010-05-13,0.04,78
8072,USC00518838,2010-05-14,0.02,75
8073,USC00518838,2010-05-16,0.0,77
8074,USC00518838,2010-05-17,0.03,79
8075,USC00518838,2010-05-20,0.56,71
8076,USC00518838,2010-05-21,0.45,70
8077,USC00518838,2010-05-22,0.04,74
8078,USC00518838,2010-05-23,0.6,70
8079,USC00518838,2010-05-24,0.15,71
8080,USC00518838,2010-05-25,0.04,73
8081,USC00518838,2010-05-26,0.02,73
8082,USC00518838,2010-06-02,0.03,70
8083,USC00518838,2010-06-03,0.0,67
8084,USC00518838,2010-06-04,0.0,70
8085,USC00518838,2010-06-05,0.0,73
8086,USC00518838,2010-06-06,0.0,73
8087,USC00518838,2010-06-10,0.0,72
8088,USC00518838,2010-06-11,0.0,77
8089,USC00518838,2010-06-12,0.0,70
8090,USC00518838,2010-06-13,0.01,78
8091,USC00518838,2010-06-17,0.0,75
8092,USC00518838,2010-06-18,0.3,70
8093,USC00518838,2010-06-19,0.02,74
8094,USC00518838,2010-06-20,0.03,77
8095,USC00518838,2010-06-23,0.11,73
8096,USC00518838,2010-06-24,0.28,73
8097,USC00518838,2010-06-25,0.3,74
8098,USC00518838,2010-06-29,0.1,72
8099,USC00518838,2010-06-30,0.04,75
8100,USC00518838,2010-07-01,0.09,73
8101,USC00518838,2010-07-02,0.2,70
8102,USC00518838,2010-07-03,0.84,73
8103,USC00518838,2010-07-04,0.09,76
8104,USC00518838,2010-07-05,0.03,75
8105,USC00518838,2010-07-06,0.41,71
8106,USC00518838,2010-07-07,0.11,73
8107,USC00518838,2010-07-10,0.44,71
8108,USC00518838,2010-07-11,0.01,72
8109,USC00518838,2010-07-16,0.04,73
8110,USC00518838,2010-07-28,0.01,80
8111,USC00518838,2010-08-03,0.01,73
8112,USC00518838,2010-08-04,0.25,72
8113,USC00518838,2010-08-05,0.36,73
8114,USC00518838,2010-08-06,0.03,74
8115,USC00518838,2010-08-07,0.06,74
8116,USC00518838,2010-08-10,0.03,73
8117,USC00518838,2010-08-11,0.12,72
8118,USC00518838,2010-08-18,0.02,79
8119,USC00518838,2010-08-19,0.01,76
8120,USC00518838,2010-08-20,0.0,76
8121,USC00518838,2010-08-26,0.12,72
8122,USC00518838,2010-08-29,0.38,74
8123,USC00518838,2010-08-30,0.25,75
8124,USC00518838,2010-08-31,0.12,74
8125,USC00518838,2010-09-01,0.03,77
8126,USC00518838,2010-09-04,0.04,73
8127,USC00518838,2010-09-05,0.02,78
8128,USC00518838,2010-09-06,0.0,76
8129,USC00518838,2010-09-07,0.04,76
8130,USC00518838,2010-09-10,0.02,76
8131,USC00518838,2010-09-13,0.02,76
8132,USC00518838,2010-09-14,0.0,79
8133,USC00518838,2010-09-15,0.0,75
8134,USC00518838,2010-09-16,0.01,75
8135,USC00518838,2010-09-17,0.0,77
8136,USC00518838,2010-09-18,0.03,78
8137,USC00518838,2010-09-22,0.11,74
8138,USC00518838,2010-09-23,0.05,74
8139,USC00518838,2010-09-24,0.0,77
8140,USC00518838,2010-09-27,0.0,83
8141,USC00518838,2010-09-28,0.0,77
8142,USC00518838,2010-10-01,0.25,71
8143,USC00518838,2010-10-02,0.02,78
8144,USC00518838,2010-10-03,0.03,70
8145,USC00518838,2010-10-04,0.53,77
8146,USC00518838,2010-10-05,0.02,71
8147,USC00518838,2010-10-06,0.01,79
8148,USC00518838,2010-10-07,0.03,77
8149,USC00518838,2010-10-08,0.01,74
8150,USC00518838,2010-10-25,0.0,77
8151,USC00518838,2010-10-26,1.1,73
8152,USC00518838,2010-10-27,0.4,75
8153,USC00518838,2010-10-28,0.38,73
8154,USC00518838,2010-10-29,0.1,71
8155,USC00518838,2010-10-30,0.07,77
8156,USC00518838,2010-10-31,0.0,76
8157,USC00518838,2010-11-01,0.21,72
8158,USC00518838,2010-11-02,0.03,77
8159,USC00518838,2010-11-03,0.25,70
8160,USC00518838,2010-11-04,0.12,72
8161,USC00518838,2010-11-05,0.08,73
8162,USC00518838,2010-11-16,0.08,76
8163,USC00518838,2010-11-18,0.0,75
8164,USC00518838,2010-11-19,0.35,72
8165,USC00518838,2010-11-23,0.07,77
8166,USC00518838,2010-11-24,0.16,76
8167,USC00518838,2010-12-03,0.78,70
8168,USC00518838,2010-12-06,0.02,78
8169,USC00518838,2010-12-07,0.02,76
8170,USC00518838,2010-12-08,0.33,73
8171,USC00518838,2010-12-09,1.43,74
8172,USC00518838,2010-12-10,2.5,63
8173,USC00518838,2010-12-11,1.5,72
8174,USC00518838,2010-12-14,0.13,74
8175,USC00518838,2010-12-15,0.1,72
8176,USC00518838,2010-12-16,0.05,68
8177,USC00518838,2011-01-05,0.15,71
8178,USC00518838,2011-01-06,0.14,65
8179,USC00518838,2011-01-07,0.0,64
8180,USC00518838,2011-01-11,0.73,74
8181,USC00518838,2011-01-12,1.15,66
8182,USC00518838,2011-01-13,6.3,66
8183,USC00518838,2011-01-14,0.7,71
8184,USC00518838,2011-01-19,0.03,67
8185,USC00518838,2011-01-20,0.07,72
8186,USC00518838,2011-01-21,0.0,70
8187,USC00518838,2011-01-25,0.02,73
8188,USC00518838,2011-01-26,0.08,70
8189,USC00518838,2011-01-27,0.03,75
8190,USC00518838,2011-01-28,0.04,73
8191,USC00518838,2011-02-01,0.02,73
8192,USC00518838,2011-02-02,0.0,75
8193,USC00518838,2011-02-03,0.0,76
8194,USC00518838,2011-02-04,0.02,72
8195,USC00518838,2011-02-10,0.08,69
8196,USC00518838,2011-02-11,1.0,69
8197,USC00518838,2011-02-15,0.06,73
8198,USC00518838,2011-02-16,0.01,76
8199,USC00518838,2011-02-17,0.09,77
8200,USC00518838,2011-02-18,0.01,72
8201,USC00518838,2011-02-23,0.16,76
8202,USC00518838,2011-02-24,0.03,72
8203,USC00518838,2011-02-25,0.01,72
8204,USC00518838,2011-03-01,0.02,74
8205,USC00518838,2011-03-02,0.0,71
8206,USC00518838,2011-03-03,0.89,74
8207,USC00518838,2011-03-04,1.42,73
8208,USC00518838,2011-03-08,0.11,73
8209,USC00518838,2011-03-09,0.66,69
8210,USC00518838,2011-03-10,0.36,71
8211,USC00518838,2011-03-22,0.32,73
8212,USC00518838,2011-03-23,0.34,74
8213,USC00518838,2011-03-24,0.39,74
8214,USC00518838,2011-03-30,0.03,73
8215,USC00518838,2011-03-31,0.02,75
8216,USC00518838,2011-04-01,0.34,74
8217,USC00518838,2011-04-07,2.4,70
8218,USC00518838,2011-04-08,0.57,68
8219,USC00518838,2011-04-12,0.06,74
8220,USC00518838,2011-04-13,0.01,77
8221,USC00518838,2011-04-14,0.08,78
8222,USC00518838,2011-04-15,0.11,71
8223,USC00518838,2011-04-19,0.02,75
8224,USC00518838,2011-04-20,0.03,74
8225,USC00518838,2011-04-21,0.19,75
8226,USC00518838,2011-04-25,0.0,75
8227,USC00518838,2011-04-26,0.1,74
8228,USC00518838,2011-04-27,0.2,72
8229,USC00518838,2011-04-28,0.06,75
8230,USC00518838,2011-04-29,0.02,74
8231,USC00518838,2011-05-03,0.53,71
8232,USC00518838,2011-05-04,2.1,71
8233,USC00518838,2011-05-05,0.52,72
8234,USC00518838,2011-05-06,0.04,73
8235,USC00518838,2011-05-10,0.35,72
8236,USC00518838,2011-05-11,0.1,73
8237,USC00518838,2011-05-12,0.03,75
8238,USC00518838,2011-05-16,0.0,75
8239,USC00518838,2011-05-17,0.01,77
8240,USC00518838,2011-05-18,0.01,76
8241,USC00518838,2011-05-19,0.02,75
8242,USC00518838,2011-05-20,0.0,75
8243,USC00518838,2011-05-24,0.03,76
8244,USC00518838,2011-05-25,0.0,74
8245,USC00518838,2011-06-09,0.04,76
8246,USC00518838,2011-06-13,0.08,76
8247,USC00518838,2011-06-14,0.09,73
8248,USC00518838,2011-06-15,0.06,76
8249,USC00518838,2011-06-16,0.07,76
8250,USC00518838,2011-06-21,0.05,75
8251,USC00518838,2011-06-22,0.82,77
8252,USC00518838,2011-07-06,0.05,72
8253,USC00518838,2011-07-07,0.74,73
8254,USC00518838,2011-08-24,0.0,72
8255,USC00518838,2011-09-01,0.01,73
8256,USC00518838,2011-09-02,0.08,77
8257,USC00518838,2011-09-07,0.0,76
8258,USC00518838,2011-09-09,0.0,73
8259,USC00518838,2011-10-20,0.0,75
8260,USC00518838,2011-11-04,0.6,72
8261,USC00518838,2012-01-05,0.1,72
8262,USC00518838,2012-01-09,0.0,74
8263,USC00518838,2012-01-10,0.0,62
8264,USC00518838,2012-01-11,0.01,73
8265,USC00518838,2012-01-12,0.1,74
8266,USC00518838,2012-01-14,0.0,58
8267,USC00518838,2012-01-17,0.26,69
8268,USC00518838,2012-01-18,1.26,73
8269,USC00518838,2012-01-19,0.0,78
8270,USC00518838,2012-01-20,0.0,78
8271,USC00518838,2012-01-24,0.0,77
8272,USC00518838,2012-01-25,0.0,74
8273,USC00518838,2012-01-26,0.06,71
8274,USC00518838,2012-01-27,1.03,72
8275,USC00518838,2012-01-28,0.05,73
8276,USC00518838,2012-01-29,0.05,71
8277,USC00518838,2012-02-10,0.0,71
8278,USC00518838,2012-02-15,0.0,74
8279,USC00518838,2012-03-01,0.0,71
8280,USC00518838,2012-03-03,0.22,65
8281,USC00518838,2012-03-04,2.7,65
8282,USC00518838,2012-03-05,0.92,62
8283,USC00518838,2012-04-05,0.3,69
8284,USC00518838,2012-05-18,0.3,76
8285,USC00518838,2012-05-25,0.2,77
8286,USC00518838,2012-05-28,0.15,74
8287,USC00518838,2012-06-01,0.03,75
8288,USC00518838,2012-07-20,0.05,72
8289,USC00518838,2012-07-22,0.4,78
8290,USC00518838,2012-07-23,0.03,79
8291,USC00518838,2012-07-24,0.22,75
8292,USC00518838,2012-07-25,0.2,77
8293,USC00518838,2012-07-31,0.02,76
8294,USC00518838,2012-08-01,0.0,79
8295,USC00518838,2012-08-03,0.0,77
8296,USC00518838,2012-08-06,0.26,78
8297,USC00518838,2012-10-05,0.0,74
8298,USC00518838,2012-10-11,0.08,78
8299,USC00518838,2012-10-12,0.01,80
8300,USC00518838,2012-10-16,0.11,77
8301,USC00518838,2012-10-17,0.0,75
8302,USC00518838,2012-10-18,0.02,76
8303,USC00518838,2012-11-16,0.45,74
8304,USC00518838,2012-11-27,0.0,71
8305,USC00518838,2013-01-10,0.0,74
8306,USC00518838,2013-01-24,0.3,67
8307,USC00518838,2013-01-25,0.9,74
8308,USC00518838,2013-02-07,0.0,72
8309,USC00518838,2013-02-08,0.05,73
8310,USC00518838,2013-02-15,0.0,70
8311,USC00518838,2013-04-03,0.05,70
8312,USC00518838,2013-04-05,0.0,73
8313,USC00518838,2013-08-05,0.01,79
8314,USC00518838,2013-08-06,0.02,80
8315,USC00518838,2013-08-07,0.0,80
8316,USC00518838,2013-08-08,0.0,72
8317,USC00518838,2013-08-09,0.0,80
8318,USC00518838,2013-08-19,0.0,78
8319,USC00518838,2013-08-21,0.0,78
8320,USC00518838,2013-08-22,0.01,74
8321,USC00518838,2013-08-23,0.01,80
8322,USC00518838,2013-08-27,0.0,79
8323,USC00518838,2013-08-30,0.0,80
8324,USC00518838,2013-09-06,0.01,78
8325,USC00518838,2013-10-18,0.0,77
8326,USC00518838,2013-12-20,0.16,73
8327,USC00518838,2014-01-14,0.41,75
8328,USC00518838,2014-02-03,0.0,64
8329,USC00518838,2014-02-07,0.0,69
8330,USC00518838,2014-02-12,0.0,72
8331,USC00518838,2014-02-13,0.0,72
8332,USC00518838,2014-02-16,0.1,68
8333,USC00518838,2014-02-26,0.0,65
8334,USC00518838,2015-05-19,0.0,75
8335,USC00518838,2015-05-21,0.0,72
8336,USC00518838,2015-05-26,0.0,70
8337,USC00518838,2015-05-28,0.0,71
8338,USC00518838,2015-09-21,0.0,76
8339,USC00518838,2015-09-28,0.0,77
8340,USC00518838,2015-09-29,0.0,73
8341,USC00518838,2015-10-13,0.0,73
8342,USC00518838,2015-10-16,0.0,79
8343,USC00518838,2015-10-20,0.0,74
8344,USC00519523,2010-01-01,0.15,75
8345,USC00519523,2010-01-02,0.0,75
8346,USC00519523,2010-01-03,0.0,77
8347,USC00519523,2010-01-04,0.0,75
8348,USC00519523,2010-01-05,0.01,75
8349,USC00519523,2010-01-06,0.11,72
8350,USC00519523,2010-01-07,0.7,68
8351,USC00519523,2010-01-08,0.02,63
8352,USC00519523,2010-01-09,0.01,69
8353,USC00519523,2010-01-10,0.0,72
8354,USC00519523,2010-01-11,0.48,68
8355,USC00519523,2010-01-12,0.0,61
8356,USC00519523,2010-01-13,0.0,60
8357,USC00519523,2010-01-14,0.0,65
8358,USC00519523,2010-01-15,0.0,68
8359,USC00519523,2010-01-16,0.0,68
8360,USC00519523,2010-01-17,0.0,70
8361,USC00519523,2010-01-18,0.0,77
8362,USC00519523,2010-01-19,0.0,74
8363,USC00519523,2010-01-20,0.0,67
8364,USC00519523,2010-01-21,0.13,70
8365,USC00519523,2010-01-22,0.0,66
8366,USC00519523,2010-01-23,0.0,75
8367,USC00519523,2010-01-24,0.0,72
8368,USC00519523,2010-01-25,0.0,65
8369,USC00519523,2010-01-26,0.01,76
8370,USC00519523,2010-01-27,0.28,69
8371,USC00519523,2010-01-28,0.09,71
8372,USC00519523,2010-01-29,1.15,65
8373,USC00519523,2010-01-30,2.75,69
8374,USC00519523,2010-01-31,0.05,72
8375,USC00519523,2010-02-01,0.0,68
8376,USC00519523,2010-02-02,0.0,66
8377,USC00519523,2010-02-03,0.44,65
8378,USC00519523,2010-02-04,0.0,68
8379,USC00519523,2010-02-05,0.04,65
8380,USC00519523,2010-02-06,0.0,76
8381,USC00519523,2010-02-07,0.0,63
8382,USC00519523,2010-02-08,0.0,71
8383,USC00519523,2010-02-09,0.0,70
8384,USC00519523,2010-02-10,0.0,66
8385,USC00519523,2010-02-11,0.0,71
8386,USC00519523,2010-02-12,0.07,70
8387,USC00519523,2010-02-13,0.0,71
8388,USC00519523,2010-02-14,0.0,73
8389,USC00519523,2010-02-15,0.0,73
8390,USC00519523,2010-02-16,0.0,59
8391,USC00519523,2010-02-17,0.01,68
8392,USC00519523,2010-02-18,0.0,67
8393,USC00519523,2010-02-19,0.2,63
8394,USC00519523,2010-02-20,0.19,74
8395,USC00519523,2010-02-21,0.16,66
8396,USC00519523,2010-02-22,0.14,63
8397,USC00519523,2010-02-23,0.03,63
8398,USC00519523,2010-02-24,0.0,62
8399,USC00519523,2010-02-25,0.0,69
8400,USC00519523,2010-02-26,0.0,73
8401,USC00519523,2010-02-27,0.01,73
8402,USC00519523,2010-02-28,0.19,69
8403,USC00519523,2010-03-01,0.01,69
8404,USC00519523,2010-03-02,0.0,71
8405,USC00519523,2010-03-03,0.0,71
8406,USC00519523,2010-03-04,0.15,69
8407,USC00519523,2010-03-05,0.12,70
8408,USC00519523,2010-03-06,0.02,72
8409,USC00519523,2010-03-07,0.0,72
8410,USC00519523,2010-03-08,0.02,70
8411,USC00519523,2010-03-09,0.0,69
8412,USC00519523,2010-03-10,0.12,72
8413,USC00519523,2010-03-11,0.04,72
8414,USC00519523,2010-03-12,0.0,69
8415,USC00519523,2010-03-13,0.0,76
8416,USC00519523,2010-03-14,0.0,75
8417,USC00519523,2010-03-15,0.13,71
8418,USC00519523,2010-03-16,0.35,71
8419,USC00519523,2010-03-17,0.05,69
8420,USC00519523,2010-03-18,0.74,67
8421,USC00519523,2010-03-19,0.03,68
8422,USC00519523,2010-03-20,0.0,71
8423,USC00519523,2010-03-21,0.0,70
8424,USC00519523,2010-03-22,0.0,73
8425,USC00519523,2010-03-23,0.0,67
8426,USC00519523,2010-03-24,0.01,77
8427,USC00519523,2010-03-25,0.12,73
8428,USC00519523,2010-03-26,0.02,74
8429,USC00519523,2010-03-27,0.02,77
8430,USC00519523,2010-03-28,0.05,76
8431,USC00519523,2010-03-29,0.0,73
8432,USC00519523,2010-03-30,0.01,73
8433,USC00519523,2010-03-31,0.0,73
8434,USC00519523,2010-04-01,0.03,72
8435,USC00519523,2010-04-02,0.0,72
8436,USC00519523,2010-04-03,0.19,72
8437,USC00519523,2010-04-04,0.12,72
8438,USC00519523,2010-04-05,0.1,72
8439,USC00519523,2010-04-06,0.03,73
8440,USC00519523,2010-04-07,0.2,73
8441,USC00519523,2010-04-08,0.0,73
8442,USC00519523,2010-04-09,0.0,73
8443,USC00519523,2010-04-10,0.0,76
8444,USC00519523,2010-04-11,0.01,75
8445,USC00519523,2010-04-12,0.0,71
8446,USC00519523,2010-04-13,0.13,71
8447,USC00519523,2010-04-14,0.02,69
8448,USC00519523,2010-04-15,0.0,70
8449,USC00519523,2010-04-16,0.02,64
8450,USC00519523,2010-04-17,0.02,69
8451,USC00519523,2010-04-18,0.0,70
8452,USC00519523,2010-04-19,0.0,72
8453,USC00519523,2010-04-20,0.12,72
8454,USC00519523,2010-04-21,0.1,72
8455,USC00519523,2010-04-22,0.04,73
8456,USC00519523,2010-04-23,0.14,72
8457,USC00519523,2010-04-24,0.02,74
8458,USC00519523,2010-04-25,0.0,76
8459,USC00519523,2010-04-26,0.0,73
8460,USC00519523,2010-04-27,0.0,74
8461,USC00519523,2010-04-28,0.03,74
8462,USC00519523,2010-04-29,0.03,73
8463,USC00519523,2010-04-30,0.0,74
8464,USC00519523,2010-05-01,0.0,76
8465,USC00519523,2010-05-02,0.12,71
8466,USC00519523,2010-05-03,0.46,72
8467,USC00519523,2010-05-04,0.07,77
8468,USC00519523,2010-05-05,0.0,75
8469,USC00519523,2010-05-06,0.0,74
8470,USC00519523,2010-05-07,0.01,71
8471,USC00519523,2010-05-08,0.05,76
8472,USC00519523,2010-05-09,0.0,76
8473,USC00519523,2010-05-10,0.0,78
8474,USC00519523,2010-05-11,0.0,78
8475,USC00519523,2010-05-12,0.08,78
8476,USC00519523,2010-05-14,0.0,75
8477,USC00519523,2010-05-15,0.05,71
8478,USC00519523,2010-05-16,0.06,73
8479,USC00519523,2010-05-17,0.03,74
8480,USC00519523,2010-05-18,0.0,75
8481,USC00519523,2010-05-19,0.0,78
8482,USC00519523,2010-05-20,0.01,75
8483,USC00519523,2010-05-21,0.0,74
8484,USC00519523,2010-05-22,0.0,75
8485,USC00519523,2010-05-23,0.05,75
8486,USC00519523,2010-05-24,0.06,75
8487,USC00519523,2010-05-25,0.0,76
8488,USC00519523,2010-05-26,0.08,78
8489,USC00519523,2010-05-27,0.0,80
8490,USC00519523,2010-05-29,0.0,78
8491,USC00519523,2010-05-30,0.0,76
8492,USC00519523,2010-05-31,0.0,81
8493,USC00519523,2010-06-01,0.03,76
8494,USC00519523,2010-06-02,0.0,76
8495,USC00519523,2010-06-03,0.0,76
8496,USC00519523,2010-06-04,0.0,73
8497,USC00519523,2010-06-05,0.0,78
8498,USC00519523,2010-06-06,0.0,77
8499,USC00519523,2010-06-07,0.0,77
8500,USC00519523,2010-06-08,0.01,77
8501,USC00519523,2010-06-09,0.0,78
8502,USC00519523,2010-06-10,0.0,78
8503,USC00519523,2010-06-11,0.0,76
8504,USC00519523,2010-06-12,0.0,76
8505,USC00519523,2010-06-13,0.0,79
8506,USC00519523,2010-06-14,0.0,74
8507,USC00519523,2010-06-15,0.0,75
8508,USC00519523,2010-06-16,0.0,76
8509,USC00519523,2010-06-17,0.0,75
8510,USC00519523,2010-06-18,0.14,73
8511,USC00519523,2010-06-19,0.0,76
8512,USC00519523,2010-06-20,0.0,78
8513,USC00519523,2010-06-21,0.0,76
8514,USC00519523,2010-06-22,0.0,79
8515,USC00519523,2010-06-23,0.0,77
8516,USC00519523,2010-06-24,0.0,76
8517,USC00519523,2010-06-25,0.08,74
8518,USC00519523,2010-06-26,0.08,75
8519,USC00519523,2010-06-28,0.0,76
8520,USC00519523,2010-06-29,0.0,76
8521,USC00519523,2010-06-30,0.0,76
8522,USC00519523,2010-07-01,0.13,74
8523,USC00519523,2010-07-02,0.14,74
8524,USC00519523,2010-07-03,0.09,76
8525,USC00519523,2010-07-04,0.05,79
8526,USC00519523,2010-07-05,0.01,79
8527,USC00519523,2010-07-06,0.08,73
8528,USC00519523,2010-07-07,0.21,73
8529,USC00519523,2010-07-08,0.02,76
8530,USC00519523,2010-07-09,0.06,72
8531,USC00519523,2010-07-10,0.1,76
8532,USC00519523,2010-07-11,0.0,81
8533,USC00519523,2010-07-12,0.0,75
8534,USC00519523,2010-07-13,0.0,76
8535,USC00519523,2010-07-14,0.04,74
8536,USC00519523,2010-07-15,0.03,76
8537,USC00519523,2010-07-16,0.03,80
8538,USC00519523,2010-07-17,0.08,74
8539,USC00519523,2010-07-18,0.07,77
8540,USC00519523,2010-07-19,0.0,76
8541,USC00519523,2010-07-20,0.0,77
8542,USC00519523,2010-07-21,0.06,74
8543,USC00519523,2010-07-22,0.0,76
8544,USC00519523,2010-07-23,0.0,73
8545,USC00519523,2010-07-24,0.0,77
8546,USC00519523,2010-07-25,0.0,77
8547,USC00519523,2010-07-26,0.0,76
8548,USC00519523,2010-07-27,0.0,81
8549,USC00519523,2010-07-28,0.0,76
8550,USC00519523,2010-07-29,0.0,77
8551,USC00519523,2010-07-30,0.0,73
8552,USC00519523,2010-07-31,0.09,76
8553,USC00519523,2010-08-01,0.16,77
8554,USC00519523,2010-08-02,0.19,74
8555,USC00519523,2010-08-03,0.08,74
8556,USC00519523,2010-08-04,0.26,76
8557,USC00519523,2010-08-05,0.09,73
8558,USC00519523,2010-08-06,0.09,76
8559,USC00519523,2010-08-07,0.01,78
8560,USC00519523,2010-08-08,0.0,76
8561,USC00519523,2010-08-09,0.0,77
8562,USC00519523,2010-08-10,0.0,77
8563,USC00519523,2010-08-11,0.06,74
8564,USC00519523,2010-08-12,0.0,75
8565,USC00519523,2010-08-13,0.04,79
8566,USC00519523,2010-08-14,0.0,78
8567,USC00519523,2010-08-15,0.02,76
8568,USC00519523,2010-08-16,0.08,72
8569,USC00519523,2010-08-17,0.0,74
8570,USC00519523,2010-08-18,0.02,77
8571,USC00519523,2010-08-19,0.04,77
8572,USC00519523,2010-08-20,0.02,77
8573,USC00519523,2010-08-21,0.01,79
8574,USC00519523,2010-08-22,0.01,78
8575,USC00519523,2010-08-23,0.0,77
8576,USC00519523,2010-08-24,0.0,76
8577,USC00519523,2010-08-25,0.06,76
8578,USC00519523,2010-08-26,0.06,77
8579,USC00519523,2010-08-27,0.01,77
8580,USC00519523,2010-08-28,0.0,82
8581,USC00519523,2010-08-29,0.05,77
8582,USC00519523,2010-08-30,0.0,76
8583,USC00519523,2010-08-31,0.02,76
8584,USC00519523,2010-09-01,0.0,76
8585,USC00519523,2010-09-02,0.14,73
8586,USC00519523,2010-09-03,0.27,76
8587,USC00519523,2010-09-04,0.02,80
8588,USC00519523,2010-09-05,0.01,78
8589,USC00519523,2010-09-06,0.02,78
8590,USC00519523,2010-09-07,0.23,75
8591,USC00519523,2010-09-08,0.07,77
8592,USC00519523,2010-09-09,0.02,77
8593,USC00519523,2010-09-10,0.17,75
8594,USC00519523,2010-09-11,0.18,81
8595,USC00519523,2010-09-12,0.01,78
8596,USC00519523,2010-09-13,0.0,77
8597,USC00519523,2010-09-14,0.0,76
8598,USC00519523,2010-09-15,0.0,76
8599,USC00519523,2010-09-16,0.0,77
8600,USC00519523,2010-09-17,0.0,77
8601,USC00519523,2010-09-18,0.01,77
8602,USC00519523,2010-09-19,0.07,76
8603,USC00519523,2010-09-20,0.06,76
8604,USC00519523,2010-09-21,0.04,76
8605,USC00519523,2010-09-22,0.22,74
8606,USC00519523,2010-09-23,0.18,76
8607,USC00519523,2010-09-24,0.06,75
8608,USC00519523,2010-09-25,0.05,76
8609,USC00519523,2010-09-26,0.0,77
8610,USC00519523,2010-09-27,0.0,75
8611,USC00519523,2010-09-28,0.0,73
8612,USC00519523,2010-09-29,0.0,71
8613,USC00519523,2010-09-30,0.24,72
8614,USC00519523,2010-10-01,0.43,76
8615,USC00519523,2010-10-02,0.05,80
8616,USC00519523,2010-10-03,0.01,78
8617,USC00519523,2010-10-04,0.0,77
8618,USC00519523,2010-10-05,0.0,77
8619,USC00519523,2010-10-06,0.0,77
8620,USC00519523,2010-10-07,0.0,77
8621,USC00519523,2010-10-08,0.0,81
8622,USC00519523,2010-10-09,0.0,77
