station,date,prcp,tobs,name,latitude,longitude,elevation
USC00514830,2016-11-12,0.0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-13,0.0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-14,0.05,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-15,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-16,0.18,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-17,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-26,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-27,0.03,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-28,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-29,0.04,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-30,0.03,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-01,0.07,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-02,0.4,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-03,0.26,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-04,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-05,0.2,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-08,0.02,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-09,0.26,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-10,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-13,0.34,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-14,0.12,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-15,0.07,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-16,0.0,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-17,0.0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-18,0.04,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-19,0.0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-20,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-21,0.09,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-22,0.05,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-23,0.03,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-24,0.13,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-27,0.02,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-28,0.01,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-29,0.56,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-30,0.29,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-31,0.36,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-01,0.0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-02,0.01,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-03,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-04,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-05,0.0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-06,0.59,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-07,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-08,0.03,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-09,0.0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-10,0.0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-11,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-14,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-17,0.0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-18,0.0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-19,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-20,0.0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-21,0.02,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-26,0.01,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-27,0.0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-28,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-31,0.0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-01,0.0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-02,0.0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-03,0.0,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-06,0.04,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-07,0.9,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-08,0.0,67,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-09,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-10,0.0,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-11,2.39,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-12,1.91,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-13,0.0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-14,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-15,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-16,0.62,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-17,0.06,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-21,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-22,0.11,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-23,0.0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-24,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-27,0.0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-28,0.04,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-01,1.12,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-07,0.0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-08,0.0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-09,0.5,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-10,0.13,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-13,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-14,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-17,0.06,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-18,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-21,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-22,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-23,0.0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-24,0.15,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-28,0.0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-29,0.03,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-30,0.03,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-03-31,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-01,0.0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-02,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-03,0.09,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-04,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-05,0.07,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-06,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-07,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-10,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-11,0.16,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-12,0.29,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-13,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-14,0.29,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-18,0.12,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-19,0.0,83,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-20,0.0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-21,1.05,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-22,0.7,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-25,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-26,0.14,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-27,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-28,0.09,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-29,0.95,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-04-30,1.17,63,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-01,0.03,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-02,0.01,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-03,0.01,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-04,0.08,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-05,0.28,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-06,0.06,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-08,0.95,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-09,0.52,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-10,0.0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-16,0.05,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-17,0.0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-18,0.16,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-19,0.01,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-20,0.01,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-23,0.11,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-24,0.1,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-25,0.07,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-26,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-27,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-28,0.02,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-29,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-30,0.04,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-05-31,0.0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-01,0.0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-02,0.15,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-03,0.16,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-04,0.05,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-05,0.02,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-06,0.0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-07,0.0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-08,0.01,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-09,0.0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-10,0.53,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-11,0.14,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-12,0.35,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-13,0.1,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-14,0.21,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-15,0.3,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-16,0.02,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-17,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-18,0.18,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-19,0.19,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-20,0.17,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-06-30,0.0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-08,0.06,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-09,0.0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-10,0.0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-11,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-12,0.02,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-13,0.3,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-14,0.0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-15,0.01,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-16,0.12,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-17,0.16,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-18,0.0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-19,0.09,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-20,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-21,0.0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-22,0.12,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-23,0.07,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-24,1.19,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-25,0.12,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-26,0.02,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-27,0.0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-28,0.14,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-07-29,0.02,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-01,0.12,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-02,0.05,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-03,0.01,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-04,0.04,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-06,0.0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-07,0.0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-08,0.1,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-09,0.0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-10,0.0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-11,0.0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-14,0.01,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-15,0.0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-16,0.0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-17,0.0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-18,0.0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-19,0.0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-20,0.01,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-21,0.02,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-08-23,0.0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00517948,2010-05-04,0.0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-05,0.02,75,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-06,0.0,74,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-07,0.08,75,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-10,0.0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-11,0.0,73,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-12,0.0,75,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-14,0.0,77,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-18,0.0,78,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-19,0.0,77,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-20,0.02,77,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-21,0.03,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-25,0.0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-26,0.0,77,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-27,0.0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-05-28,0.0,77,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-01,0.0,77,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-02,0.0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-03,0.14,77,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-04,0.0,75,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-07,0.0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-08,0.0,79,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-09,0.0,79,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-10,0.0,77,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-15,0.0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-16,0.0,77,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-17,0.0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-18,0.05,73,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00517948,2010-06-21,0.0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
